Source.Name,Selection,View,Channel,Begin Time (s),End Time (s),Peak Freq (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Avg Entropy (bits),Center Freq (Hz),BW 90% (Hz),first_pcf_value,last_pcf_value,Time_duration,Peak Freq Contour (Hz),High Freq (Hz),Low Freq (Hz),Species
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,5.191538614,5.298245894,6093.75,6093.75,5531.25,1.856,6000,375,5531.25,5812.5,0.10670728,5531.250;5531.250;5718.750;5718.750;5812.500;5812.500;5906.250;5906.250;5906.250;5906.250;6000.000;6000.000;6093.750;6093.750;6093.750;6093.750;6000.000;6093.750;5812.500,6320.292,5242.031,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,5.350075144,5.537575079,6093.75,6281.25,5531.25,1.888,6093.75,468.75,5531.25,6281.25,0.187499935,5531.250;5531.250;5718.750;5812.500;5906.250;5906.250;6000.000;6000.000;6000.000;6093.750;6093.750;6093.750;6093.750;6093.750;6187.500;6187.500;6187.500;6187.500;6187.500;6187.500;6281.250;6281.250;6187.500;6187.500;6187.500;6281.250;6093.750;6187.500;6281.250;6187.500;6281.250;6187.500;6187.500;6281.250,6389.858,5207.249,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,138.7383164,138.9129372,7500,7781.25,6843.75,2.283,7593.75,656.25,6843.75,7687.5,0.1746208,6843.750;7406.250;7500.000;7593.750;7593.750;7593.750;7500.000;7500.000;7500.000;7593.750;7593.750;7687.500;7593.750;7593.750;7593.750;7687.500;7687.500;7687.500;7687.500;7781.250;7781.250;7781.250;7687.500;7781.250;7687.500;7687.500;7593.750;7593.750;7593.750;7593.750;7500.000;7687.500,8163.771,6191.304,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,138.9474302,139.1037266,7500,7593.75,4968.75,3.109,7500,2718.75,4968.75,7500,0.1562964,4968.750;6468.750;7312.500;7593.750;7593.750;7593.750;7500.000;7500.000;7406.250;7406.250;7406.250;7406.250;7406.250;7406.250;7500.000;7500.000;7593.750;7500.000;7593.750;7500.000;7406.250;7593.750;7406.250;7593.750;7406.250;7406.250;7406.250;7500.000,8024.64,3468.118,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,139.1468429,139.2330754,4687.5,5156.25,2718.75,2.942,4593.75,2156.25,5156.25,2718.75,0.0862325,5156.250;4968.750;4781.250;4687.500;4500.000;4312.500;4125.000;3937.500;3750.000;3562.500;3375.000;3281.250;3000.000;2906.250;2718.750,6539.13,2424.64,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,12,Spectrogram 1,1,139.3214637,139.4066183,4593.75,5343.75,2812.5,3.382,4500,2062.5,5343.75,2812.5,0.0851546,5343.750;5250.000;4968.750;4687.500;4593.750;4500.000;4218.750;4125.000;3937.500;3843.750;4031.250;3468.750;3281.250;3000.000;2812.500,6052.174,2365.217,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,13,Spectrogram 1,1,363.5382036,363.6362931,4406.25,5156.25,3093.75,3.563,4406.25,1875,3093.75,4312.5,0.0980895,3093.750;5156.250;4406.250;4031.250;4593.750;5156.250;4406.250;4406.250;4406.250;4312.500;4687.500;4312.500;4406.250;4406.250;4406.250;4406.250;4312.500,5485.51,2424.64,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,14,Spectrogram 1,1,363.6600071,363.752707,4218.75,4781.25,3093.75,3.511,4218.75,1781.25,3562.5,4500,0.0926999,3562.500;3562.500;3093.750;3093.750;3375.000;3750.000;4218.750;4218.750;4312.500;4218.750;4593.750;4218.750;4406.250;4312.500;4781.250;4500.000,4859.423,2226.087,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,15,Spectrogram 1,1,363.7915116,363.9014581,4406.25,4781.25,3000,3.475,4406.25,1687.5,3000,4406.25,0.1099465,3000.000;3468.750;3656.250;3656.250;4312.500;4406.250;4406.250;4406.250;4406.250;4781.250;4687.500;4406.250;4781.250;4781.250;4406.250;4406.250;4406.250;4406.250;4406.250;4406.250,5276.814,1878.261,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,16,Spectrogram 1,1,363.9359511,364.0437417,4312.5,4781.25,3093.75,3.574,4312.5,1781.25,3093.75,4312.5,0.1077906,3093.750;3375.000;3375.000;3562.500;3562.500;3562.500;4218.750;4312.500;4312.500;4312.500;4406.250;4312.500;3937.500;4406.250;4781.250;4312.500;4781.250;4781.250;4312.500;4312.500,5137.684,2598.553,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,17,Spectrogram 1,1,363.1932736,363.3172328,5531.25,5812.5,5343.75,1.925,5531.25,468.75,5343.75,5625,0.1239592,5343.750;5437.500;5437.500;5437.500;5437.500;5437.500;5437.500;5437.500;5437.500;5531.250;5531.250;5531.250;5625.000;5812.500;5812.500;5812.500;5531.250;5718.750;5718.750;5718.750;5531.250;5625.000,6146.379,4685.51,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,18,Spectrogram 1,1,363.3441805,363.4002316,5812.5,6562.5,5812.5,3.179,6093.75,1218.75,5812.5,6281.25,0.0560511,5812.500;6093.750;6093.750;6562.500;6562.500;6281.250;6468.750;5906.250;6281.250,7015.945,4998.553,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,19,Spectrogram 1,1,363.4444258,363.5058665,5906.25,6468.75,5906.25,2.722,6187.5,937.5,5906.25,6375,0.0614407,5906.250;5906.250;6187.500;6375.000;6375.000;6375.000;6468.750;6281.250;6281.250;6375.000;6375.000,6981.162,5495.652,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,20,Spectrogram 1,1,363.1760271,363.2493248,6937.5,6937.5,6750,2.131,6843.75,468.75,6750,6843.75,0.0732977,6750.000;6750.000;6937.500;6937.500;6843.750;6750.000;6937.500;6937.500;6937.500;6843.750;6937.500;6937.500;6843.750,7294.205,6320.292,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,21,Spectrogram 1,1,363.4336467,363.5414374,7500,7500,6843.75,2.364,7406.25,656.25,6843.75,7406.25,0.1077907,6843.750;7031.250;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;7125.000;7312.500;7500.000;7406.250;7406.250;7500.000;7500.000;7500.000;7500.000;7406.250;7406.250;7406.250,7721.739,6807.249,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,22,Spectrogram 1,1,368.0569981,368.1798794,3562.5,3750,2812.5,2.024,3656.25,656.25,3562.5,2812.5,0.1228813,3562.500;3656.250;3656.250;3750.000;3750.000;3750.000;3750.000;3656.250;3656.250;3562.500;3468.750;3468.750;3375.000;3375.000;3281.250;3187.500;3093.750;3093.750;3468.750;3000.000;2906.250;2812.500,3989.858,2633.336,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,23,Spectrogram 1,1,367.6700297,367.7390157,4500,4968.75,3562.5,3.13,4406.25,1406.25,3750,4968.75,0.068986,3750.000;3562.500;3937.500;4218.750;4218.750;4500.000;4500.000;4593.750;4312.500;4500.000;4593.750;4968.750,5033.336,2598.553,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,24,Spectrogram 1,1,367.3261776,367.4673833,5718.75,5812.5,5531.25,2.065,5625,375,5718.75,5625,0.1412057,5718.750;5625.000;5625.000;5625.000;5625.000;5625.000;5625.000;5531.250;5625.000;5531.250;5531.250;5718.750;5531.250;5718.750;5718.750;5718.750;5812.500;5718.750;5625.000;5531.250;5718.750;5531.250;5625.000;5531.250;5625.000;5625.000,6076.814,4928.988,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,25,Spectrogram 1,1,381.2276683,381.3850426,5062.5,6000,3562.5,2.748,4968.75,2343.75,5812.5,3562.5,0.1573743,5812.500;5906.250;6000.000;6000.000;6000.000;6000.000;5625.000;5531.250;5531.250;5156.250;5062.500;4968.750;4687.500;4593.750;4500.000;4500.000;4218.750;4125.000;4125.000;4031.250;4031.250;3843.750;3750.000;3656.250;3656.250;3562.500;3562.500;3562.500,6469.565,3130.435,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,26,Spectrogram 1,1,380.8784266,381.0228661,5625,5812.5,5531.25,1.723,5718.75,281.25,5531.25,5718.75,0.1444395,5531.250;5718.750;5625.000;5625.000;5625.000;5625.000;5625.000;5625.000;5718.750;5718.750;5718.750;5718.750;5718.750;5625.000;5812.500;5718.750;5718.750;5812.500;5812.500;5812.500;5625.000;5625.000;5718.750;5718.750;5718.750;5718.750,6181.162,5242.031,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,27,Spectrogram 1,1,381.0293335,381.1748508,6843.75,7312.5,6468.75,2.112,6937.5,562.5,6468.75,6843.75,0.1455173,6468.750;6937.500;6937.500;6937.500;7031.250;7031.250;6937.500;6843.750;6937.500;6843.750;6750.000;6750.000;6750.000;6750.000;6750.000;6937.500;6843.750;6937.500;6750.000;7031.250;7312.500;6843.750;6937.500;6937.500;6750.000;6843.750,7328.988,6355.075,BLTIT
BLTIT_F032_ZOOM0001_Tr2.Table.1.selections.txt,28,Spectrogram 1,1,380.8611801,380.9242376,6937.5,6937.5,6468.75,2.402,6750,468.75,6468.75,6843.75,0.0630575,6468.750;6750.000;6750.000;6937.500;6937.500;6843.750;6750.000;6562.500;6562.500;6562.500;6843.750,7259.423,6042.031,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,5.80874772,6.070942751,6843.75,7031.25,6562.5,1.482,6843.75,375,6562.5,6937.5,0.262195031,6562.500;6656.250;6656.250;6656.250;6750.000;6750.000;6750.000;6750.000;6843.750;6750.000;6750.000;6750.000;6843.750;6750.000;6750.000;6750.000;6843.750;6843.750;6843.750;6843.750;6843.750;6750.000;6843.750;6843.750;6843.750;6843.750;6750.000;6750.000;6750.000;6750.000;6750.000;6750.000;6750.000;6843.750;6843.750;6843.750;6937.500;6843.750;6937.500;6937.500;6937.500;6937.500;6937.500;7031.250;6937.500;6750.000;6937.500;6937.500,7259.982,6325.371,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,6.144113457,6.259967075,5437.5,5718.75,4781.25,2.247,5250,1031.25,4781.25,5718.75,0.115853618,4781.250;4875.000;4875.000;4968.750;4968.750;4968.750;5062.500;5062.500;5156.250;5156.250;5062.500;5250.000;5250.000;5343.750;5437.500;5531.250;5531.250;5531.250;5718.750;5718.750,5956.446,4652.91,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,6.305698767,6.357528017,5062.5,5718.75,4406.25,3.08,5062.5,1031.25,4406.25,5437.5,0.05182925,4406.250;4781.250;4968.750;5062.500;5343.750;5718.750;5437.500;4781.250;5437.500,5882.661,4234.794,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,6.458899933,6.656308401,4031.25,4031.25,3656.25,2.214,4031.25,562.5,3656.25,4031.25,0.197408468,3656.250;3843.750;3843.750;4031.250;4031.250;3937.500;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250;4031.250,4456.15,2316.383,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,5,Spectrogram 1,1,6.918503432,7.067893624,5343.75,5437.5,4875,1.968,5156.25,562.5,4875,5250,0.149390192,4875.000;4968.750;5062.500;5062.500;5062.500;5062.500;5062.500;5062.500;5062.500;5062.500;5062.500;5156.250;5156.250;5156.250;5250.000;5156.250;5250.000;5250.000;5250.000;5250.000;5250.000;5250.000;5343.750;5343.750;5437.500;5250.000;5250.000,5587.52,4751.29,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,6,Spectrogram 1,1,8.073933912,8.500763032,5906.25,6093.75,3468.75,3.514,5906.25,2062.5,4218.75,4875,0.42682912,4218.750;4312.500;4218.750;5156.250;4218.750;4406.250;3656.250;4312.500;4781.250;4875.000;4968.750;5156.250;5343.750;5437.500;5625.000;5812.500;6000.000;6000.000;6093.750;5625.000;6093.750;6093.750;5718.750;6000.000;5718.750;4875.000;6093.750;4968.750;6000.000;6093.750;5812.500;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;6000.000;5906.250;5906.250;5906.250;5906.250;5906.250;5906.250;6000.000;5906.250;5906.250;5906.250;6000.000;6000.000;5906.250;6000.000;3468.750;6000.000;6000.000;6000.000;6000.000;5906.250;5906.250;5906.250;5343.750;6000.000;5906.250;6000.000;4312.500;6000.000;3656.250;5906.250;6000.000;3843.750;5906.250;5906.250;5343.750;4875.000,6595.916,3423.159,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,7,Spectrogram 1,1,9.025153094,9.061738447,5625,7218.75,3000,4.537,5531.25,4031.25,7125,3000,0.036585353,7125.000;7218.750;6750.000;5625.000;4781.250;3750.000;3000.000,8347.826,2434.783,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,8,Spectrogram 1,1,14.91816848,14.95627822,5906.25,5906.25,5718.75,2.055,5812.5,468.75,5718.75,5812.5,0.03810974,5718.750;5812.500;5906.250;5906.250;5906.250;5812.500;5812.500,6260.87,4730.435,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,9,Spectrogram 1,1,14.90902214,14.99133919,7687.5,7875,7312.5,2.307,7687.5,562.5,7312.5,7781.25,0.08231705,7312.500;7500.000;7500.000;7687.500;7687.500;7781.250;7781.250;7781.250;7781.250;7687.500;7781.250;7781.250;7875.000;7875.000;7781.250,8834.783,6678.261,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,10,Spectrogram 1,1,22.45941142,22.50514311,6187.5,6187.5,3937.5,3.535,6093.75,2343.75,6000,3937.5,0.04573169,6000.000;6093.750;6187.500;6187.500;6187.500;5531.250;6187.500;3937.500,6956.522,3060.87,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,11,Spectrogram 1,1,133.4979756,133.6961462,4406.25,4593.75,2531.25,3.208,4218.75,1406.25,4593.75,4500,0.1981706,4593.750;2531.250;3000.000;3375.000;3562.500;3750.000;3937.500;4031.250;4031.250;4125.000;4312.500;4312.500;4125.000;4312.500;4312.500;4406.250;4406.250;4406.250;4406.250;4406.250;4406.250;4406.250;4500.000;4500.000;4406.250;4406.250;4312.500;4406.250;4406.250;4312.500;4500.000;3562.500;4406.250;4500.000;4125.000;4406.250;4500.000,4726.695,2504.348,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,12,Spectrogram 1,1,132.6793783,132.9095611,7312.5,7687.5,7125,1.948,7406.25,468.75,7406.25,7593.75,0.2301828,7406.250;7125.000;7125.000;7218.750;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;7312.500;7406.250;7406.250;7406.250;7406.250;7500.000;7500.000;7500.000;7500.000;7593.750;7593.750;7593.750;7406.250;7500.000;7593.750;7593.750;7593.750;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7593.750;7687.500;7687.500;7406.250;7593.750,7825.667,7063.222,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,13,Spectrogram 1,1,133.7144389,133.9385242,5718.75,6000,4875,2.49,5625,843.75,4875,5906.25,0.2240853,4875.000;5062.500;5062.500;5062.500;5156.250;5156.250;5156.250;5156.250;5343.750;5250.000;5250.000;5437.500;5437.500;5531.250;5625.000;5718.750;5718.750;5718.750;5718.750;5718.750;5812.500;5812.500;5718.750;5718.750;5812.500;5906.250;5906.250;6000.000;6000.000;5812.500;5906.250;5906.250;5906.250;6000.000;5906.250;6000.000;5906.250;5906.250;5906.250;5906.250;5906.250,6177.801,4603.72,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,14,Spectrogram 1,1,136.0300658,136.0849438,4500,5718.75,3750,4.788,4218.75,3000,3937.5,4500,0.054878,3937.500;3750.000;3750.000;4125.000;3937.500;4500.000;4875.000;5718.750;4500.000,6539.13,2017.391,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,15,Spectrogram 1,1,136.1840292,136.2450048,4968.75,5062.5,3562.5,4.425,4500,2156.25,4125,3562.5,0.0609756,4125.000;4218.750;4875.000;4875.000;5062.500;4968.750;4968.750;4968.750;3937.500;3562.500,6121.739,2295.652,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,16,Spectrogram 1,1,136.4873827,136.5681754,4218.75,4781.25,3750,4.177,4125,2062.5,4218.75,4218.75,0.0807927,4218.750;4125.000;4031.250;4031.250;4125.000;3750.000;4031.250;4218.750;4218.750;4781.250;4218.750;3937.500;4125.000;4218.750,6191.304,2713.043,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,17,Spectrogram 1,1,136.6032364,136.684029,4031.25,5062.5,3750,4.396,4125,2531.25,4125,4687.5,0.0807926,4125.000;3750.000;3750.000;4031.250;4125.000;4031.250;4875.000;4218.750;4125.000;4031.250;5062.500;4125.000;4781.250;4687.500,6121.739,2434.783,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,18,Spectrogram 1,1,137.3760548,137.4492256,4031.25,5062.5,3843.75,4.289,4218.75,2343.75,4031.25,3843.75,0.0731708,4031.250;4500.000;4031.250;4031.250;5062.500;4218.750;4687.500;3937.500;3937.500;4031.250;4687.500;3843.750,6191.304,2365.217,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,19,Spectrogram 1,1,137.7251401,137.8135547,5625,5718.75,3656.25,4.672,4781.25,2812.5,4593.75,4968.75,0.0884146,4593.750;5718.750;4218.750;5531.250;5718.750;3656.250;5156.250;4218.750;5625.000;3750.000;3750.000;3750.000;4875.000;5531.250;4031.250;4968.750,6886.957,2782.609,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,20,Spectrogram 1,1,138.21688,138.2915751,8437.5,8437.5,7593.75,2.001,8250,843.75,7593.75,8343.75,0.0746951,7593.750;7687.500;7968.750;8062.500;8156.250;8250.000;8343.750;8437.500;8437.500;8437.500;8437.500;8437.500;8343.750,8904.348,7063.222,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,21,Spectrogram 1,1,138.424197,138.5187091,5906.25,8343.75,3562.5,3.725,5812.5,3187.5,8343.75,5718.75,0.0945121,8343.750;8250.000;7968.750;7125.000;6750.000;6281.250;6093.750;5906.250;5812.500;5625.000;5812.500;4968.750;5625.000;5625.000;3843.750;3562.500;5718.750,8904.348,2882.068,BLTIT
BLTIT_F086_ZOOM0007_Tr2.Table.1.selections.txt,22,Spectrogram 1,1,138.5217579,138.7717578,5625,6656.25,2718.75,3.673,5531.25,3093.75,3281.25,6562.5,0.2499999,3281.250;3281.250;2718.750;2718.750;2812.500;2906.250;3000.000;3281.250;3562.500;4031.250;4312.500;4593.750;4687.500;4781.250;4968.750;4968.750;5062.500;5156.250;5156.250;5250.000;5343.750;5250.000;5531.250;5625.000;5718.750;5906.250;6093.750;6187.500;6281.250;6187.500;5531.250;6562.500;6562.500;6656.250;6656.250;6562.500;6281.250;6281.250;5625.000;6468.750;6562.500;6562.500;6656.250;5812.500;6281.250;6562.500,6886.957,1600,BLTIT
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,14,Spectrogram 1,1,149.8586381,149.9249491,7500,7500,5343.75,3.29,7406.25,1406.25,5343.75,7500,0.066311,5343.750;7031.250;7312.500;7500.000;7500.000;7125.000;7406.250;7500.000;7406.250;7500.000;7500.000,7929.098,4369.994,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,15,Spectrogram 1,1,149.7280995,149.8134653,5531.25,5531.25,4312.5,3.723,5250,1687.5,5437.5,4781.25,0.0853658,5437.500;4968.750;5531.250;5531.250;5531.250;5531.250;5531.250;4593.750;4687.500;5531.250;4875.000;4500.000;4312.500;4406.250;4781.250,6440,4280,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,16,Spectrogram 1,1,149.9262702,150.0085872,2062.5,2718.75,1125,3.527,2062.5,1500,1968.75,2718.75,0.082317,1968.750;2062.500;1968.750;2062.500;2062.500;1968.750;2062.500;2156.250;2156.250;1125.000;2343.750;1125.000;1968.750;2718.750,2720,1040,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,17,Spectrogram 1,1,266.5655501,266.7492391,7312.5,7406.25,4968.75,4.102,6937.5,2156.25,6375,7125,0.183689,6375.000;5062.500;6375.000;6468.750;4968.750;6000.000;6093.750;6281.250;5906.250;7125.000;6093.750;7218.750;7125.000;7406.250;7312.500;7125.000;7218.750;7312.500;7218.750;7031.250;7031.250;7031.250;7406.250;7406.250;7031.250;7312.500;7031.250;7218.750;7312.500;7218.750;7031.250;7218.750;7125.000,8520,4960,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,18,Spectrogram 1,1,266.842989,267.0693609,7031.25,7312.5,5718.75,4.041,6656.25,1875,5718.75,7125,0.2263719,5718.750;6281.250;5718.750;6187.500;6468.750;5906.250;6375.000;6000.000;7218.750;7218.750;6093.750;6468.750;5812.500;6000.000;6093.750;7125.000;6937.500;7125.000;7218.750;7218.750;7125.000;7218.750;6093.750;7031.250;7125.000;6656.250;6750.000;7125.000;7218.750;6656.250;7218.750;7312.500;7312.500;7125.000;6843.750;6937.500;7218.750;7218.750;6281.250;6093.750;7125.000,8520,5200,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,19,Spectrogram 1,1,267.1001256,267.2601866,7406.25,7687.5,5156.25,4.129,6750,2156.25,6375,7593.75,0.160061,6375.000;5156.250;6281.250;6093.750;6468.750;6000.000;6468.750;6375.000;7687.500;7687.500;7687.500;6937.500;6375.000;7031.250;7406.250;7593.750;7687.500;6843.750;6937.500;7031.250;6937.500;7218.750;6656.250;6562.500;6281.250;6281.250;6562.500;6750.000;7593.750,8600,5120,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,20,Spectrogram 1,1,267.2990585,267.574973,7312.5,7312.5,5906.25,3.438,7031.25,1312.5,6093.75,6843.75,0.2759145,6093.750;6281.250;6468.750;6187.500;6375.000;6375.000;7312.500;6281.250;5906.250;6375.000;7125.000;7125.000;7218.750;7312.500;7312.500;6562.500;7218.750;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;6937.500;7031.250;6843.750;7125.000;6843.750;7125.000;7218.750;7218.750;7218.750;7125.000;7031.250;6937.500;6000.000;7031.250;6281.250;7218.750;7312.500;7312.500;7312.500;7312.500;7312.500;6937.500;6937.500;6843.750;6843.750,8480,5840,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,21,Spectrogram 1,1,267.5757352,267.6367108,6750,6937.5,6750,1.896,6843.75,281.25,6750,6937.5,0.0609756,6750.000;6750.000;6750.000;6750.000;6937.500;6843.750;6843.750;6843.750;6937.500;6937.500,7680,6360,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,22,Spectrogram 1,1,267.578423,267.8238497,3562.5,3937.5,2062.5,3.389,3468.75,1593.75,2062.5,3562.5,0.2454267,2062.500;2156.250;2156.250;2343.750;2437.500;2625.000;2906.250;2812.500;2906.250;2625.000;2343.750;3562.500;3562.500;3562.500;3187.500;3093.750;3187.500;3468.750;3562.500;3656.250;3562.500;3562.500;2906.250;3468.750;3656.250;3562.500;3468.750;3562.500;3843.750;3562.500;3656.250;3562.500;3937.500;3843.750;3843.750;3843.750;3843.750;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3843.750;3562.500,4080,1880,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,23,Spectrogram 1,1,267.8467156,268.082996,3468.75,3843.75,1968.75,3.666,3281.25,1781.25,2718.75,2250,0.2362804,2718.750;2906.250;2906.250;2906.250;2906.250;2531.250;3093.750;3187.500;3562.500;3281.250;3187.500;3375.000;3468.750;3468.750;3562.500;3281.250;3562.500;3562.500;3656.250;3468.750;3562.500;3468.750;3468.750;3843.750;3843.750;3562.500;3281.250;3562.500;3750.000;3468.750;3562.500;2437.500;3750.000;3562.500;2906.250;1968.750;3562.500;3750.000;2812.500;3562.500;3562.500;2718.750;2250.000,4200,1720,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,24,Spectrogram 1,1,268.3119343,268.5314464,3562.5,3750,2531.25,3.61,3281.25,1593.75,3656.25,3750,0.2195121,3656.250;3656.250;2531.250;2531.250;2625.000;3000.000;3093.750;3281.250;2718.750;2625.000;3562.500;2625.000;2812.500;3093.750;3187.500;3000.000;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;2718.750;3468.750;3468.750;3750.000;3750.000;3562.500;3468.750;3656.250;3750.000;3562.500;3468.750;3750.000;3750.000;3562.500;3562.500;3468.750;3750.000,4240,1560,BNM
BNM_F005_ZOOM0009_Tr2.Table.1.selections.txt,25,Spectrogram 1,1,268.568794,268.7593427,3562.5,3750,2156.25,3.617,3187.5,1593.75,2250,2437.5,0.1905487,2250.000;2625.000;3562.500;2812.500;2625.000;3281.250;2812.500;2625.000;3562.500;2718.750;2625.000;3281.250;3187.500;2718.750;3562.500;3562.500;3562.500;3562.500;3562.500;3281.250;3562.500;2156.250;3562.500;3562.500;3562.500;3750.000;3562.500;3656.250;3750.000;3562.500;3562.500;2437.500;3750.000;2531.250;2437.500,4240,2000,BNM
BNM_F029_ZOOM0011_Tr2.Table.1.selections.txt,1,Spectrogram 1,1,1.659326258,1.742325043,6843.75,6937.5,4406.25,3.993,5812.5,2718.75,4406.25,6843.75,0.082998785,4406.250;4687.500;4687.500;5062.500;5343.750;5062.500;5531.250;6187.500;6468.750;6843.750;6937.500;6843.750;6937.500;6843.750,7443.478,3408.696,BNM
BNM_F029_ZOOM0011_Tr2.Table.1.selections.txt,2,Spectrogram 1,1,9.88215095,9.960143226,6843.75,7312.5,4312.5,3.843,6281.25,2718.75,4312.5,6656.25,0.077992276,4312.500;4406.250;4406.250;7125.000;7312.500;5437.500;5437.500;4406.250;6000.000;6281.250;6750.000;6843.750;6750.000;6562.500;6656.250,7373.913,3686.957,BNM
BNM_F029_ZOOM0011_Tr2.Table.1.selections.txt,3,Spectrogram 1,1,128.5822854,128.6469598,5718.75,6843.75,4593.75,3.931,5718.75,2625,4593.75,6656.25,0.0646744,4593.750;4781.250;5250.000;4781.250;5625.000;5718.750;6000.000;6656.250;6843.750;6843.750;6656.250,7234.783,3826.087,BNM
BNM_F029_ZOOM0011_Tr2.Table.1.selections.txt,4,Spectrogram 1,1,155.7034436,155.7505624,5625,7125,4312.5,4.147,5625,2812.5,5250,7125,0.0471188,5250.000;5718.750;4312.500;5625.000;6468.750;6656.250;7125.000;7125.000,7513.043,3756.522,BNM
